St. Paul Cathedral,40.44780494,-79.94994444,3
St. Stanislaus Kostka Church and Rectory,40.4523203,-79.9835671,3
Hookah Bookah Cafe,40.4274927,-79.9695755,24
Sphinx Cafe,40.4381298,-79.9536706,44
Lydiah's Coffee House,40.4371691,-79.9981261,16
Your Inner Vagabond,40.4701983,-79.9605124,7
Tango Cafe,40.4296328,-79.9231618,9
4121 Main,40.465294,-79.9543209,14
Carlow University,40.438567,-79.96411,5
Carnegie Mellon University,40.4434658,-79.9434567,33
CCAC-Allegheny,40.4497239,-80.0131562,6
Chatham University,40.4470397,-79.9227445,3
Duquesne University,40.4373053,-79.9912885,8
University of Pittsburgh,40.44376382,-79.96268302,12
Entropy,40.44387706,-79.94223118,4
Cathedral of Learning,40.44419679,-79.95344545,74
Homeville Trolley Stop,40.3918374,-79.8848141,3
Phantom of the Attic,40.4448686,-79.9484537,13
South Side Comics,40.4289059,-79.9797217,3
Comic Book Ink!,40.43763761,-80.00017628,3
JCC of Greater Pittsburgh,40.4377009,-79.923946,21
Roth Computer Register,40.397766,-79.999844,3
Goodwill Computerworks,40.4800052,-79.9568588,3
The Pittsburgh Golf Club,40.440251,-79.939362,4
South Hills Country Club,40.3610899,-79.9854816,3
Cloud Cryotherapy,40.4581526,-79.9757258,5
Black Bean Cuban Cuisine,40.440304,-79.956279,20
Salud,40.472751,-79.959173,41
Fitness With A Twist,40.4291647,-79.9763226,7
Pampered Peacock Day Spa,40.491544,-79.865931,3
Spa Uptown,40.439302,-79.992971,4
Szabo Eva European Skin Care Spa,40.4588287,-79.9287034,9
Judit European Visage,40.4287661,-79.9770722,74
Miss T's Beauty Lounge,40.45731478,-79.92913512,77
LaVida Massage,40.4559349,-79.937173,30
La Pomponnee,40.425229,-79.8652495,19
Centre Ave Massage & Spa,40.4577,-79.9334827,16
NU Jewish Bistro,40.4375577,-79.92282,79
Red Oak Cafe,40.4407677,-79.9578317,135
Pittsburgh Deli Company,40.4511151,-79.9349322,24
Keystone Cafe,40.43378016,-79.96985793,3
Keystone Cafe & Deli,40.44177918,-79.99832727,13
Szmidt's Old World Deli,40.4257412,-79.9420186,89
Kristopher's Place,40.4220742,-79.928603,14
Michelle's Diner,40.4217842,-79.9942689,5
New Way Gourmet,40.4645039,-79.9602215,9
Chloe Nicole Catering,40.45189579,-80.02988887,3
Brown Bag Delis,40.4442087,-79.9946687,5
Boulevard Deli,40.4385062,-79.9996761,6
Cafe At the Lofts,40.4541502,-79.9913697,8
Deli on Butler Street,40.4693357,-79.9612328,61
Eat Unique,40.4456076,-79.9485637,112
Gabriella's Gourmet On the Go,40.42966013,-79.99774016,5
IO Deli,40.38892,-80.049921,5
Kazansky's Delicatessen,40.4321506,-79.9234024,14
Kevin's Deli,40.4469698,-79.9507326,24
Liberty Avenue Deli,40.4628414,-79.9552981,4
Mattiniero,40.4411159,-80.0014246,5
North Shore Deli,40.4535473,-79.9992608,11
Sal's City Deli,40.4429006,-80.0000968,41
Salem's Market & Grill,40.4585067,-79.9737253,99
Smallman Street Deli,40.4582377,-79.97509,26
Smallman Street Deli,40.435556,-79.923256,95
Sojourn Catering & Deli,40.4274598,-80.0554604,14
Szmidt's Old World Deli,40.4434132,-79.9961509,21
Yimmy's Deli,40.442483,-79.996695,20
Campus Deli,40.4368845,-79.9550163,18
Cupka Richd Deli,40.4255451,-79.9680338,4
Food For Thought Deli,40.4496612,-79.9506322,20
Fredos Deli,40.396201,-80.035449,21
Steve's Deli,40.453845,-79.980478,3
The Italian Bread Place & Deli,40.42629264,-80.05666527,14
Wesley's Delicatessen & Catering,40.4394403,-80.0009542,17
DiBella's Subs,40.4407459,-80.0017962,62
Big Lots - Munhall,40.4101548,-79.9022238,5
Bed Bath & Beyond,40.41170617,-79.90593131,9
Burlington Coat Factory,40.4417284,-79.9979569,13
Filene's Basement,40.4116978,-79.9124082,7
Immel's Department Store,40.350833,-79.864046,3
Kmart,40.42819417,-79.88571167,6
Marshalls,40.48907593,-79.89154055,4
Marshalls Department Store,40.3956358,-80.0673434,3
Target,40.4121132,-79.9113203,23
Target,40.4609088,-79.9219093,53
TJ Maxx,40.4119958,-79.9047005,7
Tuesday Morning,40.4576377,-79.9174988,5
Family Dollar Stores,40.4616804,-79.9681535,4
PennDOT Photo & Exam Center,40.441129,-79.9979351,12
"Mt Lebanon Dermatology, PC",40.380923,-80.044674,3
UPMC Dermatology - Shadyside,40.4534395,-79.9375258,4
Steel Valley Express Care,40.4152656,-79.9239297,13
Quest Diagnostics,40.4432268,-80.0048354,3
Debbie Gates All American BBQ,40.407946,-80.085541,6
Bellevue Diner,40.4957412,-80.0560796,11
Bob's Diner,40.40982437,-80.08533478,38
Bob's Diner,40.3628902,-80.0833415,30
Bob's Diner,40.365969,-80.013949,25
Cafe On The Strip,40.4505107,-79.9843677,29
Carnegie Diner,40.407946,-80.085541,5
Club Colony,40.3932983,-80.0656595,3
Don's Diner,40.4716476,-80.037313,6
Hot Metal Diner,40.3607821,-79.9322507,39
Johnny's Diner,40.433881,-80.031424,12
JT's Restaurant,40.3651869,-79.9824371,21
Luma Restaurant,40.489099,-79.9007219,23
Nancy's East End Diner,40.4421759,-79.8862475,23
O'Leary's,40.4286651,-79.9836233,33
Penny's Diner,40.42909,-79.981298,4
Tisha's Sunny Farms,40.39518356,-80.02251434,10
Tom's Diner Southside,40.42909,-79.981298,23
The Alcove,40.42666851,-80.04064987,4
Bottom Dollar Food,40.3967879,-80.0847819,4
CW Price,40.4243499,-79.8876968,3
Dollar General,40.45287845,-79.94871213,4
Dollar Tree,40.46155981,-79.92432944,3
Dollar Tree Stores,40.3675277,-79.9820774,3
Family Dollar,40.4141402,-79.9874632,3
Family Dollar Store,40.4300073,-79.9766631,3
Family Dollar Stores,40.4470771,-79.8937058,3
Marshalls,40.4127917,-79.909169,9
Slapshots,40.3930433,-80.0366408,4
Dive Bar & Grill,40.4796743,-79.9552129,76
Hemingway's Cafe,40.442287,-79.9563515,90
Lapko's Bar & Grill,40.408465,-79.907484,4
Nied's Hotel,40.48345,-79.950042,20
Sidelines Bar & Grill,40.4854888,-79.9723216,59
The Jaggerbush,40.4266097,-79.9729257,12
31st Street Pub,40.4600516,-79.9713819,10
Belvedere's,40.46906383,-79.96166959,36
Jekyl & Hyde,40.4265756,-79.9809836,29
1311,40.428995,-79.984827,12
Bar 11,40.4271724,-79.9874543,45
Bootleggers,40.4370186,-79.9548451,13
Brewski's,40.428858,-79.990906,16
Chief's Cafe,40.4520561,-79.952299,5
Dee's Cafe,40.4285864,-79.9846737,26
Double D Saloon,40.4701639,-79.961038,4
Evergreen Cafe,40.448209,-79.898451,3
Gameroom,40.3856455,-79.9031422,5
Garage Door Saloon,40.4408472,-79.9573005,30
Garvey's,40.42331421,-79.97361302,3
Gene's Place,40.439421,-79.9560956,22
Gooski's,40.4568239,-79.9664971,74
Hotel Parry,40.3977539,-79.9233956,3
Jack's  Bar,40.4288308,-79.9867399,41
Jackman Inn,40.496366,-80.065444,3
Kelly's Korner,40.470662,-79.956909,12
Key West,40.4959456,-79.9606482,3
Kopy's,40.428097,-79.986718,3
Lefty's,40.4516204,-79.9835998,14
Lou's Little Corner Bar,40.459341,-79.9451899,12
Mitchell's Tavern,40.4520835,-79.9506065,7
Pollock's Cafe,40.462337,-79.950856,3
Red & Irene's Tavern,40.4266676,-79.9780121,4
Riggs Lounge & Restaurant,40.4553061,-80.0150178,3
Rock Room,40.4579648,-79.9637577,14
Seven Cee's,40.461657,-79.94854,5
St James Place Tavern,40.4261601,-79.9806299,8
Tad's On East Carson,40.4288137,-79.9870171,4
Take A Break Bar,40.4647828,-79.9602771,14
Uncle Jimmy's,40.436508,-79.954613,4
White Eagle,40.428081,-79.972942,3
Bloomfield Bridge Tavern,40.463252,-79.9525956,78
Entertainment Unlimited,40.409199,-80.031761,6
Hurwitz Center for Plastic Surgery,40.436236,-79.964982,3
UPMC St. Margaret,40.489279,-79.895965,7
UPMC Cosmetic Surgery and Skin Health Center - Shadyside,40.4507985,-79.935199,5
Greentree Medical Assocs,40.4221686,-80.0607517,3
Magee Womens Hospital of UPMC,40.4375401,-79.9603989,3
"Rehder E Karen, MD",40.453315,-79.937425,4
Womancare Associates - Doubletree,40.4406597,-79.9940035,4
Womancare Center - Magee,40.43723442,-79.96113539,4
Rectenwald Richd A DPM,40.463371,-79.983151,3
South Hills Family Medicine,40.413831,-79.9075019,3
University of Pittsburgh Medical Center,40.4425606,-79.9609827,9
NeoVision,40.4275224,-79.9679844,13
Planned Parenthood,40.4434897,-79.9968471,5
Novak Berkowitz & Rosenberg MD,40.4545191,-79.9384786,3
America's Best Contacts & Eyeglasses,40.4430745,-79.9984351,7
Eyepolis,40.4094,-79.9154064,9
TechShop,40.4563601,-79.9150946,14
Isis Cafe,40.39360777,-80.019686,7
South Hills Electric Heating Cooling,40.382363,-80.043744,3
Associated Electric,40.483509,-79.95052,3
Cardillo Rich Electric,40.418435,-80.012506,3
A to Z Quality Electric,40.4946419,-80.0624234,3
Best Buy,40.4123507,-79.9034018,12
Unlocked Global Phones,40.429025,-79.979677,3
"Kisner Law Firm, LLC",40.4380697,-79.9982823,3
Edgewood Dental Associates,40.42409735,-79.88718487,15
Precision Endodontics,40.4588284,-79.9314125,4
Tana Ethiopian Cuisine,40.4606335,-79.9269102,87
Boston Market,40.418092,-80.0460082,9
Boston Market,40.4555475,-79.9415246,14
Big Burrito,40.4585343,-79.9322488,3
Common Plea Catering,40.4372667,-79.9966201,3
Desi Moorgi,40.454852,-79.946573,4
J & J Family Restaurant & Caterer,40.429201,-80.007587,16
Lynn's Cafe & Quality Catering,40.4730154,-80.0746492,4
Opening Night Caterers,40.455575,-79.9779889,4
Pierogies Plus,40.468873,-80.0599791,41
Roxanne's Catering,40.4649486,-79.9544552,3
Sweet Peaches,40.421766,-79.9959259,15
All the Best Catering,40.4217207,-80.0297402,5
Prop Shop,40.4635585,-79.9057874,3
The Cocktail Chef,40.39254594,-80.01785322,4
Cefalo's Banquet & Event Center,40.408103,-80.0840807,6
David L. Lawrence Convention Center,40.44581333,-79.99622218,28
J. Verno Studios,40.422696,-79.964238,4
University Club,40.4441806,-79.9568212,14
Wintergarden at PPG Place,40.4398818,-80.0037001,8
Allison Roth Studio,40.4304325,-79.9967832,3
No.14,40.4730172,-79.9589109,10
Charming Charlie - Homestead,40.4075943,-79.9174106,9
Kathmandu Artifacts,40.462452,-79.949909,5
Slacker,40.4285786,-79.9850245,8
Tela Ropa,40.4416401,-79.9583489,3
Luxx and Locks Salon and Boutique,40.4288591,-79.9882862,8
Urban Outfitters,40.4278375,-79.9650943,9
Bondstreet Shoes,40.4517596,-79.9325658,6
DSW Designer Shoe Warehouse,40.41158084,-79.90640055,5
Footloose,40.356473,-80.052131,3
Gordon Shoes,40.408145,-79.9160494,6
Little's Shoes,40.4377534,-79.9210135,36
Nettleton Shop,40.4410172,-80.0020332,5
Payless Shoe Source,40.393828,-80.0351994,3
Puma North America,40.4274458,-79.9655107,6
Ten Toes of Pittsburgh Inc,40.4511586,-79.9337595,14
Wagner Quality Shoes,40.4711396,-79.9603383,3
Banker Supply,40.4598105,-79.9288547,6
Banana Republic,40.4514772,-79.9323061,14
REI,40.4284889,-79.9656974,27
lululemon athletica,40.4514129,-79.9329623,9
Paititi,40.4364333,-79.9228776,7
Rue 21,40.441551,-79.956918,4
Eat'n Park Restaurant,40.3957953,-80.0335782,21
Fossil Fuels Caf̩,40.4432988,-79.9500527,3
KFC,40.4052,-79.9911,3
KFC,40.4547,-79.9465,9
Popeyes,40.4415866,-79.9587044,14
Steel City Diner,40.4437364,-79.9958916,5
Hibachi Express,40.4624478,-79.9502259,4
Chipotle Mexican Grill,40.4542333,-79.9474223,38
Chipotle Mexican Grill,40.440912,-79.9579007,43
Chipotle Mexican Grill,40.44065795,-80.00199326,37
Chipotle Mexican Grill,40.3917014,-80.0598612,23
Chipotle Mexican Grill,40.4592086,-79.9255199,35
Chipotle Mexican Grill,40.48807,-79.8855679,4
Taco Bell,40.44981535,-80.01872166,10
Taco Bell,40.427135,-79.890649,6
Taco Bell,40.48746553,-79.89499144,4
Taco Bell,40.427386,-80.055098,9
Taco Bell,40.391243,-80.060459,11
Sunset Pizza & Grille,40.4072133,-80.086786,10
Arby's,40.414716,-80.03063,8
Arby's,40.4391479,-79.960734,3
Chick-fil-A,40.4127,-79.907871,24
Chick-fil-A,40.351992,-80.051531,18
Chick-fil-A,40.44418,-79.95341433,3
China Palace,40.450866,-79.933919,83
Go Pretzel,40.4426692,-79.998918,13
Harvey's,40.3622303,-79.8584559,4
KFC,40.4395411,-80.0693742,4
Mr Hoagie,40.3543266,-79.9007057,7
Popeyes,40.4415876,-79.9582278,5
Sammy's Famous Corned Beef,40.4655702,-79.9557489,6
Arby's,40.4425343,-79.998702,8
Fernando's,40.44371239,-79.9953633,7
Subway,40.4500892,-80.0181629,6
Subway,40.4427514,-79.9997098,3
Subway,40.4271227,-79.9377334,4
Subway,40.44289,-79.996284,3
Subway,40.438207,-79.992264,3
Subway,40.4447571,-79.9489526,15
Subway,40.4438779,-79.9968621,12
Subway,40.4263454,-79.9658418,8
Subway,40.399287,-80.0445746,4
Subway,40.4330859,-80.0038434,3
Subway,40.439597,-80.00141,7
Subway,40.4413029,-79.9575244,3
Subway,40.452265,-79.951601,7
Subway,40.405715,-79.9130629,3
Subway,40.3690567,-80.03484344,5
Popeyes,40.4449266,-79.887035,3
Popeyes Kitchen Louisiana,40.4303393,-79.9770267,11
Allegheny Fence Construction Co Inc,40.4184424,-79.9477451,3
Pitney Bowes Global Financial Services,40.44,-79.9599999,3
AAA,40.4597857,-79.9272548,25
David Masters - State Farm Insurance Agent,40.435822,-79.9231662,4
Grace Robinson - State Farm Insurance Agent,40.4553459,-79.9432918,3
H&R Block,40.4895257,-79.9031023,5
H&R Block,40.49765255,-80.0593789,4
Highmark Blue Cross Blue Shield,40.4543466,-80.0283415,6
Neighborhood Flea,40.4537908,-79.9822515,3
Blooming Dahlia,40.3885629,-80.0493898,6
Cindy Esser's Floral Shop,40.4285966,-79.9864887,8
Eiseltown Flowers & Gifts,40.43048099,-80.00726887,3
Fred Dietz Floral,40.496144,-80.05738,6
Gidas Flowers,40.4414403,-79.9572865,14
Greentree Florist & Boutique,40.4176521,-80.0455702,3
Harold's Flower Shop,40.4405269,-79.9940152,6
Hens and Chicks,40.4580184,-79.9275787,8
Hepatica,40.4322742,-79.8934493,5
Jim Ludwig's Blumengarten Florist,40.4556762,-79.9770197,42
Leone's Floral Shop,40.4565667,-79.936316,3
Mocha Rose Floral Designs,40.4655115,-79.9461315,5
Mt Lebanon Floral Shop,40.3794143,-80.0448876,10
Primrose Flowers,40.493713,-79.9480109,3
Sisters Floral Designs,40.435614,-80.0668162,4
"Squirrel Hill Flower Shop,",40.437339,-79.923225,8
The Farmer's Daughter Flowers,40.4533839,-80.0005912,4
Toadflax Inc,40.4508247,-79.9334641,12
S.W. Randall Toyes & Giftes,40.4421676,-79.9968765,17
The Melting Pot,40.4330076,-80.0045618,94
Craftwork Kitchen,40.441355,-79.994853,17
Gyros N'at,40.40430529,-79.87037929,6
Rock Bottom,40.4094353,-79.9152619,148
Schenley Plaza,40.4435295,-79.9521286,13
Apis Meadery & Winery,40.408291,-80.084938,17
Carlo's Garage Winery,40.4513158,-79.9832025,3
Kavic Winery,40.4162653,-80.0992065,4
Pennsylvania Wine Cellar,40.4330076,-80.0045618,9
Pennsylvania Wine Cellar,40.4085975,-79.9158194,10
R Wine Cellar Urban Winery,40.4519412,-79.9840934,12
Stay Tuned Distillery,40.408036,-79.89543,4
Get Go Fuel Station,40.3905416,-80.0588143,4
GetGo,40.4685427,-79.9623472,8
Getgo,40.4242689,-79.9627108,7
GetGo from Giant Eagle,40.4546246,-79.94555,26
Getgo From Giant Eagle,40.48766661,-79.88328998,15
GetGo Fuel Station,40.3721469,-79.9815365,8
GetGo Fuel Station,40.40453833,-79.92116197,6
GetGo Fuel Station,40.396745,-80.084329,4
GetGo Fuel Station,40.433151,-79.893918,5
GetGo Fuel Station,40.3621116,-79.9321643,3
Sunoco,40.396072,-80.0232263,3
Taste Buds,40.4290194,-80.0065443,4
The Bagel Factory,40.44453026,-79.94881868,115
BeanThru,40.4866155,-80.054903,39
Einstein Bros Bagels,40.4546881,-79.9461298,22
Einstein Bagels,40.440125,-80.0026889,6
Einstein Bros Bagels,40.4184713,-80.0454038,14
Einstein Bros Bagels,40.44209862,-79.99533442,4
Chateau Caf̩ & Cakery,40.45447204,-80.03240736,21
The Pop Stop Snack Shop,40.46743977,-79.95298435,4
61B Cafe,40.43235397,-79.89407349,29
Brioche Doree,40.4441972,-79.956529,6
Uptown Coffee,40.3794574,-80.0448109,44
South Side BBQ Company,40.4293613,-79.9817741,8
Quik-It Chicken,40.45620203,-80.01619446,13
East End Brewing Taproom,40.45090482,-79.98494905,4
Full Pint Wild Side,40.4823346,-79.9520708,21
OTB Bicycle Caf̩,40.4274008,-79.9690681,152
Grapperia,40.4670497,-79.9644163,23
Maggie's Farm Rum,40.4617996,-79.9701224,36
East End Brewing Company,40.4591026,-79.9114836,82
The Brew Gentlemen Beer Company,40.404099,-79.870272,67
J & L Grill Company,40.4259997,-79.9651005,19
McBroom Distributor,40.4315631,-79.8933854,10
Trader Joe's,40.35148738,-80.051632,36
Save-Mor Beer & Pop Warehouse,40.416861,-79.925444,9
Wigle Whiskey,40.454384,-79.981477,85
Arsenal Cider House & Wine Cellar,40.4649715,-79.9610655,147
Banksville Beer,40.4010646,-80.0434725,7
Beer Nutz of Ohara,40.4897698,-79.8738589,8
Beer on Butler,40.476316,-79.957802,3
Beer World,40.4297541,-80.0520411,5
Beers of the Burgh at PNC Park,40.4475394,-80.00722068,3
Bellevue Beer,40.490822,-80.06114,5
Black & Gold Beer Warehouse,40.427094,-79.9883497,7
Brew Thru Beer Distributor,40.4139211,-79.8509158,4
Brews Brothers Six Pack Emporium,40.3691833,-80.034845,5
Buddy's Brews On Carson,40.42828809,-79.97520626,7
Caruso Beer Distributor,40.4567347,-80.0106967,9
Crouse Wayne Beer Distributor,40.3915059,-80.0594902,4
Fine Wine & Good Spirits,40.48869359,-79.89080975,6
Fine Wines and Good Spirits,40.4385393,-79.9995609,4
It's Dogg'n It,40.4350444,-79.92294641,11
Liberty Beer,40.4638372,-79.9532506,5
Palanzos Beer Distributor,40.4621046,-79.9504294,5
Pistella Beer Distributors,40.4637338,-79.9319247,17
Pitt's Dogg'n It,40.4573811,-79.9289548,19
South Side Beer Distributor,40.42896,-79.977684,3
The Tap Room,40.4404929,-79.9962691,32
West Liberty Beer & Tobacco Outlet,40.4105599,-80.012733,4
Wilkinsburg Beverage,40.4441756,-79.8854207,3
Wine & Spirits,40.4315164,-79.9780037,5
Wine & Spirits Premium Collection,40.4586225,-79.9294051,36
Wine & Spirits Store,40.4361975,-79.9231265,5
Wine & Spirits Store,40.469408,-79.960872,3
Wine & Spirits Stores,40.3942239,-80.0356122,3
Wine & Spirits Stores,40.4297475,-80.0072834,3
Wine & Spirits Stores,40.407323,-80.086512,4
Wine & Spirits Stores,40.440801,-79.956917,7
Wine and Spirits,40.4535197,-80.0009545,4
"720 Music, Clothing and Cafe",40.471775,-79.959903,18
Bruegger's Bagels,40.4385156,-79.9983547,7
Parker's PGH,40.3955488,-80.0350933,42
Second Breakfast,40.453845,-79.980478,14
26th Street Market and Cafe,40.4549226,-79.9787773,5
Cafe Moulin,40.45162224,-79.93318538,102
City Cafe,40.4436153,-79.9961783,63
Draai Laag Brewing,40.4787751,-79.968181,22
Copper Kettle Brewing Company,40.4262158,-79.9404903,12
Grist House Craft Brewery,40.47886,-79.971985,68
Hitchhiker Brewing Company,40.37759987,-80.04068164,43
Hop Farm Brewing Co,40.4846999,-79.947964,39
Insurrection AleWorks,40.3892034,-80.0890069,22
Milkman Brewing,40.454451,-79.97954,5
Pittsburgh Winter Beerfest,40.446578,-79.99496,4
Red Star Kombucha,40.453845,-79.980478,6
Roundabout Brewery,40.4771669,-79.956985,71
Rose Tea Caf̩,40.4378247,-79.9200601,283
Fuku Tea,40.44154221,-79.95682096,41
Chick'n Bubbly,40.4419184,-79.9571915,85
Rose Tea Cafe,40.444838,-79.9488538,47
I Tea Cafe,40.4521797,-79.934245,43
BRGR Truck,40.43809799,-79.99816093,9
BnD'z Burgerz & Dogz,40.381252,-80.043926,26
DJ's Butcher Block,40.462483,-79.949961,36
The Pittsburgh PO Boy,40.45382239,-79.98028487,9
Pennsylvania Macaroni Co,40.4512014,-79.9834072,151
Wheel & Wedge,40.453845,-79.980478,3
Bakn,40.409746,-80.083623,134
Geppetto Cafe,40.4701019,-79.9609173,31
61C Cafe,40.4362552,-79.9227135,78
Caribou Coffee,40.36626461,-79.9818626,3
Amani Coffee House & Cafe,40.4542458,-80.0004949,8
Caff̬ d'Amore Coffeeshop,40.4828,-79.950919,9
Crazy Mocha Coffee,40.4579855,-79.9352334,14
Tazza D'oro Cafe & Espresso Bar,40.4748883,-79.9188657,117
Zeke's Coffee,40.461506,-79.923991,57
Jeet,40.4655875,-79.9542799,27
Cup ka Joe,40.42640372,-79.96729122,16
Simpatico Espresso,40.44137378,-79.996646,64
B52 Cafe,40.4804486,-79.9541429,61
Cannon Coffee,40.3934598,-80.0201357,41
Make Your Mark,40.4503491,-79.9145314,45
Sandpresso,40.4455125,-79.9932478,5
Schenley Park Cafe,40.4383304,-79.9464765,11
Verde Good Beans,40.4370074,-80.0000142,3
Java House,40.480713,-80.041572,11
Kiva Han,40.4445979,-79.9488195,35
Quiet Storm Vegetarian & Vegan Cafe,40.464485,-79.935388,144
21st Street Coffee And Tea,40.4516916,-79.9844073,146
21st Street Coffee And Tea,40.4412308,-80.0011872,39
Adda Coffee & Tea House,40.4587171,-79.9254048,15
Aldo Coffee Co,40.3812488,-80.0442439,12
Allegheny Coffee & Tea Exchange,40.4513403,-79.9838608,45
Arefa's Espresso,40.4380885,-79.9219196,10
Beleza Community Coffehouse,40.4570801,-80.0146463,4
Biddle's Escape,40.4381463,-79.8921011,102
Black Forge Coffee,40.421515,-79.992435,16
Blue Canary Coffee House,40.368716,-80.034629,12
Blue Horse Coffee,40.3560807,-80.0503427,12
Bookshelf Cafe,40.4855169,-79.9255017,15
Brew On Broadway,40.4106948,-80.0244163,17
Buena Vista Coffee,40.4570169,-80.0147807,25
Caribou Coffee,40.44115,-79.958029,23
Caribou Coffee,40.4269077,-79.9664347,13
Caribou Coffee,40.48795664,-79.88540124,5
Carnegie Coffee Company,40.407761,-80.086108,67
Cats and Dogs Coffeehouse,40.4657642,-79.9557481,4
City Cafe,40.4332241,-79.8846603,18
Coffee Tree Roasters,40.4884554,-79.8826504,17
Commonplace Coffee Co,40.45924694,-79.91164349,5
Constellation Coffee,40.46566478,-79.95574388,55
Cool Beans Coffee,40.4533935,-80.0062515,4
Cool Beans Coffee,40.4442087,-79.9946687,3
Crazy Mocha,40.4629248,-79.9508171,29
Crazy Mocha,40.4429489,-79.998918,48
Crazy Mocha,40.4442087,-79.9946687,8
Crazy Mocha,40.4335226,-79.9232689,28
Crazy Mocha,40.44269731,-79.9508009,3
Crazy Mocha,40.4262373,-79.9654506,15
Crazy Mocha,40.4309995,-80.0016201,16
Crazy Mocha,40.4268467,-79.9665833,3
Crazy Mocha Coffee,40.4562935,-79.9301691,36
Crazy Mocha Coffee,40.4692059,-79.9616334,13
Crazy Mocha Coffee,40.4414046,-79.9567511,11
Crazy Mocha Coffee,40.4425755,-80.0053813,5
Crazy Mocha Coffee,40.455708,-80.006516,8
Crazy Mocha Coffee Co,40.439611,-79.995956,4
Crazy Mocha Coffee Company,40.439946,-80.00348,3
Curbside Coffeehouse,40.49489765,-79.85919322,29
Delanie's Coffee,40.4289742,-79.9806789,96
Dobra Tea,40.4349648,-79.9228082,95
Espresso A Mano,40.4660716,-79.9650912,238
Fifth Avenue Beanery,40.441944,-80.003333,5
For All Seasons,40.3981808,-80.0832802,5
Fortunes Coffee Roastery,40.4514312,-79.983917,12
Gasoline Street Coffee Company,40.43538449,-79.99562492,8
Grand Brew,40.4308881,-80.0074099,32
Katerbean,40.4323844,-79.8939504,11
Kiva Han,40.4406105,-79.9586239,21
La Prima Espresso,40.44266438,-79.94568207,4
La Prima Espresso Co,40.4514869,-79.9828538,88
Lili Cafe,40.4574894,-79.9658647,54
Mocha Mountain,40.4869248,-80.0554172,3
Muddy Cup,40.4943236,-80.0530878,3
Muddy Cup Coffee House,40.4960984,-80.0571554,8
Nicholas Coffee,40.441253,-80.0030696,66
No Name Coffee Shop,40.3959442,-80.023055,5
Orbis Caffe,40.3811007,-80.0443322,33
Peet's Coffee & Tea,40.3660442,-79.9818381,3
Peet's Coffee & Tea,40.4409995,-79.9577793,14
Peet's Coffee & Tea,40.4268465,-79.9665836,7
Peet's Coffee & Tea,40.48796322,-79.88542147,8
Perk Me Up Coffeehouse,40.471828,-79.959863,10
Rock 'n' Joe,40.442327,-80.002868,21
Sphinx Cafe,40.4287632,-79.9897008,5
Starbucks,40.407091,-79.916958,25
Starbucks,40.3923379,-80.0662223,8
Starbucks,40.44021,-80.0021709,20
Starbucks,40.4421082,-80.00164064,9
Starbucks,40.4610792,-79.9479205,11
Starbucks,40.4286494,-79.9840364,20
Starbucks,40.4408753,-79.957545,19
Starbucks,40.4377306,-79.9191595,25
Starbucks,40.440592,-79.996589,21
Starbucks,40.44459154,-79.94855085,22
Starbucks,40.4425364,-80.0023016,23
Starbucks,40.4198341,-80.0456525,19
Starbucks,40.3993837,-80.0436431,16
Starbucks,40.4585401,-79.9296808,17
Starbucks,40.357664,-80.050369,8
Starbucks,40.4306493,-79.9230508,17
Starbucks,40.4560895,-79.9396789,9
Starbucks,40.38229,-80.095557,10
Starbucks,40.4510516,-79.9349491,14
Starbucks,40.441355,-79.994853,5
Starbucks,40.4424694,-79.9609899,5
Starbucks,40.436873,-79.990758,3
Starbucks,40.428744,-79.9840362,3
Starbucks,40.4380697,-79.9982823,4
Starbucks,40.44369784,-79.95567176,3
Starbucks,40.44385252,-79.99366054,4
Station Break,40.43487036,-80.00639498,3
T̩ Caf̩,40.4345656,-79.9230317,70
Tazza D'Oro,40.44351575,-79.94474139,27
Tea Pittsburgh Margarets Fine Imports,40.4378605,-79.9201969,32
The Caf̩ at the Frick,40.446587,-79.902277,41
The Coffee Tree Roasters,40.4378085,-79.9213257,37
The Coffee Tree Roasters,40.4563601,-79.9150946,33
The Coffee Underground,40.4588237,-79.9223818,3
The Commonplace At The Mexican War Streets,40.45704989,-80.01469877,15
The Commonplace Coffeehouse,40.4380885,-79.9219196,128
The Dancing Bean,40.357482,-80.002086,10
Waffallonia,40.4430416,-79.95306431,41
The Coffee Tree Roasters,40.4512523,-79.9327269,94
Rite Aid,40.45107,-79.933499,6
Rite Aid,40.469009,-79.96322,6
Rite Aid,40.425747,-79.972958,4
Rite Aid,40.430561,-80.009984,6
Rite Aid,40.440911,-79.957054,3
Rite Aid,40.4377854,-79.9231507,14
Rite Aid,40.44174,-79.998118,6
Rite Aid,40.464623,-79.952697,3
Rite Aid,40.4411029,-79.9573542,3
Rite Aid,40.428884,-79.978352,4
Rite Aid,40.458618,-79.934413,3
7 Eleven,40.440386,-79.99447,6
7-Eleven,40.4425995,-80.0001807,3
7-Eleven,40.4402842,-80.0009758,4
7-Eleven Stores,40.4425098,-79.9557097,3
Co-Go's,40.428503,-79.970818,4
Get Go,40.4096892,-80.0829781,4
Getgo From Giant Eagle,40.4275573,-79.9803378,7
Quick Stop Convenience Store Mini Mart,40.4618678,-79.9665142,3
Seven Eleven Penn Avenue,40.443651,-79.999821,3
Tienda La Jimenez,40.4098875,-80.0243367,3
Pgh Crepes,40.44396077,-79.95428731,10
